 Subj,#,Title,Comp Numb,Sec,Instructor
PHIL,2990,Medical Ethics,15530,A,"Ashooh, Michael Xavier"
PHIL,2990,Social & Political Philosophy,15531,B,"Loeb, Don "
PHIL,2990,Phil. Reading and Writing Lab,15711,C,"Doggett, Tyler Carrington"
PHIL,2993,Independent Study,12950,A,"Cuneo, Terence D."
PHIL,2994,Teaching Assistantship,13558,A,"Cuneo, Terence D."
PHIL,3605,Phil of Psychiatry,15528,A,"Chan, Sin Yee"
PHIL,3605,Tech Ethics,15529,B,"Harp, Randall "
PHIL,3990,Quarterlife Crises,15303,A,"Doggett, Tyler Carrington"
PHIL,3993,Independent Study,15337,A,"Cuneo, Terence D."
PHIL,3993,Independent Study,16140,B,"Cuneo, Terence D."
PHIL,4996,Honors,10244,A,"Cuneo, Terence D."
PHRM,3000,Medical Cannabis,12083,A,"McHenry, Monique Alyssa"
PHRM,3000,Medical Cannabis,12084,ZRA,"McHenry, Monique Alyssa"
PHRM,3720,Toxicology,10201,A,"Glass, Karen Champagne"
PHRM,3720,Toxicology,10943,ZRA,"Glass, Karen Champagne"
PHRM,3900,Topics Molecular&Cell Pharm,10203,A,"Erdos, Benedek "
PHRM,3900,Topics Molecular&Cell Pharm,11682,ZRA,"Erdos, Benedek "
PHRM,3995,Undergraduate Research,10803,A,"Erdos, Benedek "
PHRM,3995,Undergraduate Research,11830,B,"Erdos, Benedek "
PHRM,3995,Undergraduate Research,12259,C,"Carr, Frances E"
PHRM,3995,Undergraduate Research,12481,D,"Lounsbury, Karen M."
PHRM,3995,Undergraduate Research,12717,E,"Zaidi, Sayyed Kaleem"
PHRM,3995,Undergraduate Research,13510,G,"Glass, Karen Champagne"
PHRM,3995,Undergraduate Research,13520,H,"Mughal, Amreen "
PHRM,3995,Undergraduate Research,13612,I,"Herrera, Gerald M"
PHRM,3995,Undergraduate Research,13613,J,"Klug, Nicholas Ryan"
PHRM,3995,Undergraduate Research,14624,K,"Koide, Masayo "
PHRM,3995,Undergraduate Research,14686,L,"Howe, Alan "
PHRM,3995,Undergraduate Research,11843,ZRA,"Erdos, Benedek "
PHRM,5720,Gr Toxicology,15771,A,"Glass, Karen Champagne"
PHRM,5900,Gr Adv Pharmacology Topics,15832,A,"Erdos, Benedek "
PHRM,6020,Pharmacological Techniques,11683,A,"Morielli, Anthony D"
PHRM,6020,Pharmacological Techniques,11831,B,"Morielli, Anthony D"
PHRM,6020,Pharmacological Techniques,12452,C,"Freeman, Kalev "
PHRM,6020,Pharmacological Techniques,12472,D,"Green, John Thomas"
PHRM,6020,Pharmacological Techniques,12480,E,"Wellman, George Clarence"
PHRM,6020,Pharmacological Techniques,12922,F,"Lounsbury, Karen M."
PHRM,6020,Pharmacological Techniques,13585,G,"Freeman, Kalev "
PHRM,6020,Pharmacological Techniques,11844,ZRA,"Morielli, Anthony D"
PHRM,6391,Master's Thesis Research,10207,A,"Morielli, Anthony D"
PHRM,6391,Master's Thesis Research,15929,B,"Stein, Janet L"
PHRM,6391,Master's Thesis Research,15930,C,"Stein, Gary Stephen"
PHRM,6391,Master's Thesis Research,16078,D,"Carr, Frances E"
PHRM,6391,Master's Thesis Research,16112,E,"Erdos, Benedek "
PHRM,6391,Master's Thesis Research,16113,F,"Glass, Karen Champagne"
PHRM,6391,Master's Thesis Research,16114,G,"Harraz, Osama Fathalla"
PHRM,6391,Master's Thesis Research,16115,H,"Herrera, Gerald M"
PHRM,6391,Master's Thesis Research,16116,I,"Howe, Alan "
PHRM,6391,Master's Thesis Research,16117,J,"Lounsbury, Karen M."
PHRM,6391,Master's Thesis Research,16118,K,"Wellman, George Clarence"
PHRM,6730,Readings in Pharmacology,10205,A,"Morielli, Anthony D"
PHRM,6730,Readings in Pharmacology,11832,B,"Lounsbury, Karen M."
PHRM,6730,Readings in Pharmacology,11845,ZRA,"Morielli, Anthony D"
PHRM,6810,Seminar,10206,A,"Glass, Karen Champagne"
PHRM,6810,Seminar,11846,ZRA,"Glass, Karen Champagne"
PHRM,6900,Medical Master's Capstone,12953,A,"Lounsbury, Karen M."
PHRM,6990,Medical Cell Biology,15893,A,"Slish, Donald F"
PHRM,6995,Graduate Independent Research,14352,A,"Lounsbury, Karen M."
PHRM,7491,Doctoral Dissertation Research,10208,A,"Morielli, Anthony D"
PHYS,1250,Conceptual Physics,10525,A,"Pepe, Jason "
PHYS,1251,Conceptual Physics w/lab,14980,A,"Pepe, Jason "
PHYS,1251,Conceptual Physics w/lab,14980,A,"Pepe, Jason "
PHYS,1450,Elementary Physics II,14655,A,"Donforth, Luke Anthony"
PHYS,1450,Elementary Physics II,14655,A,"Donforth, Luke Anthony"
PHYS,1450,Elementary Physics II,14981,B,"Donforth, Luke Anthony"
PHYS,1450,Elementary Physics II,14981,B,"Donforth, Luke Anthony"
PHYS,1460,Elem Physic Problem Solving II,14982,A,"Seneviratne, Varuni "
PHYS,1460,Elem Physic Problem Solving II,14984,C,"Donforth, Luke Anthony"
PHYS,1500,Physics for Engineers I,10103,A,"Sanders, Malcolm "
PHYS,1500,Physics for Engineers I,10103,A,"Sanders, Malcolm "
PHYS,1500,Physics for Engineers I,10103,A,"Sanders, Malcolm "
PHYS,1500,Physics for Engineers I,11772,B,"Sanders, Malcolm "
PHYS,1500,Physics for Engineers I,11772,B,"Sanders, Malcolm "
PHYS,1500,Physics for Engineers I,11772,B,"Sanders, Malcolm "
PHYS,1500,Physics for Engineers I,12500,C,"Pepe, Jason "
PHYS,1500,Physics for Engineers I,12500,C,"Pepe, Jason "
PHYS,1500,Physics for Engineers I,12500,C,"Pepe, Jason "
PHYS,1510,Physics Problem Solving I,11826,A,"Kozen, Alexander C"
PHYS,1510,Physics Problem Solving I,14556,B,"Kozen, Alexander C"
PHYS,1510,Physics Problem Solving I,14985,C,"Kozen, Alexander C"
PHYS,1560,Physics Problem Solving II,14558,A,"Kotov, Valeri N"
PHYS,1650,Fundamentals of Physics II,10445,A,"White, Matthew Schuette"
PHYS,1650,Fundamentals of Physics II,10445,A,"White, Matthew Schuette"
PHYS,2200,Classical Mechanics,10473,A,"Sanders, Malcolm "
PHYS,2995,Undergraduate Research,10113,A,"Clougherty, Dennis Paul"
PHYS,3175,Microstructure & Surface Analy,15956,A,"White, Matthew Schuette"
PHYS,3400,Thermal & Statistical Physics,14077,A,"Seneviratne, Varuni "
PHYS,3675,Semiconductor Materials/Devic,15550,A,"Anderson, Jackson D"
PHYS,3675,Semiconductor Materials/Devic,15551,A01,"Anderson, Jackson D"
PHYS,3675,Semiconductor Materials/Devic,15552,A02,"Anderson, Jackson D"
PHYS,3800,Intro to Cosmology,14987,A,"Kotov, Valeri N"
PHYS,4100,Experimental Physics II,14063,A,"Seneviratne, Varuni "
PHYS,4500,Applictns of Quantum Mechanics,15553,A,"Clougherty, Dennis Paul"
PHYS,4996,Honors,15511,A,"Clougherty, Dennis Paul"
PHYS,5185,Nano-analysis of Materials,14988,A,"White, Matthew Schuette"
PHYS,5675,Gr Semiconductor Materials/Dev,15121,A,"Anderson, Jackson D"
PHYS,5675,Gr Semiconductor Materials/Dev,15122,A01,"Anderson, Jackson D"
PHYS,5675,Gr Semiconductor Materials/Dev,15238,A02,"Anderson, Jackson D"
PHYS,5990,Computational Physics II,15072,B,"Ma, Wen "
PHYS,5990,Biological Physics,15709,C,"Yue, Haicen "
PHYS,6391,Master's Thesis Research,13031,A,"Clougherty, Dennis Paul"
PHYS,6391,Master's Thesis Research,13032,B,"Headrick, Randall L."
PHYS,6391,Master's Thesis Research,14990,C,"Kotov, Valeri N"
PHYS,6391,Master's Thesis Research,13033,D,"White, Matthew Schuette"
PHYS,7491,Doctoral Dissertation Research,13034,A,"Clougherty, Dennis Paul"
PHYS,7491,Doctoral Dissertation Research,13035,B,"Headrick, Randall L."
PHYS,7491,Doctoral Dissertation Research,12818,C,"Kotov, Valeri N"
PHYS,7491,Doctoral Dissertation Research,13036,D,"White, Matthew Schuette"
PHYS,7491,Doctoral Dissertation Research,16053,E,"Kozen, Alexander C"
PHYS,7491,Doctoral Dissertation Research,16054,F,"Yue, Haicen "
PHYS,7491,Doctoral Dissertation Research,16055,G,"Ma, Wen "
POLS,1010,FYS:Terrorism&Counterterrorism,14804,A,"Henne, Peter S"
POLS,1010,FYS: 2024 Elections,14803,B,"Gierzynski, Anthony Gerard"
POLS,1200,Intro to Political Theory,13635,A,"Ly, Minh "
POLS,1300,US Political System,13633,A,"Ewald, Alec "
POLS,1300,US Political System,13634,B,"Guber, Deborah Lynn"
POLS,1300,US Political System,14789,C,"Holmes, Lisa Marie"
POLS,1500,Intro International Relations,13637,A,"Commercio, Michele "
POLS,1500,Intro International Relations,14790,B,"Willard-Foster, Melissa Margaret"
POLS,1700,Comparative World Politics,14791,A,"Carlson, Matthew M."
POLS,1700,Comparative World Politics,13639,B,"Beer, Caroline Charlotte"
POLS,2200,Utopias Old and New,14810,A,"Usher, Mark David"
POLS,2230,Democratic Theory,13642,A,"Zakaras, Alex M."
POLS,2301,Congress,14800,A,"Garlick, Alexander Russell"
POLS,2400,Religion & Politics in America,14799,A,"Bradley, Jonathan David"
POLS,2400,Presidential Leadership,14816,B,"Sullivan, Tom Thomas"
POLS,2440,Politics and Media,14801,A,"Gierzynski, Anthony Gerard"
POLS,2460,US Environmental Politics,14812,A,"Raymond, Leigh S"
POLS,2510,International Security,13644,A,"Willard-Foster, Melissa Margaret"
POLS,2610,Global Politics of Food,14805,A,"Bauerly, Bradley "
POLS,2610,Global Politics of Food,14806,B,"Bauerly, Bradley "
POLS,2715,Japanese Politics,14802,A,"Carlson, Matthew M."
POLS,2800,Social Research Methods,15155,B,"Strickler, Jennifer Anne"
POLS,2800,Social Research Methods,15752,C,"Macias, Thomas E"
POLS,2993,Independent Study,13025,A,"VonDoepp, Peter A."
POLS,2994,Teaching Assistantship,13526,A,"VonDoepp, Peter A."
POLS,2995,Undergraduate Research,10299,A,"VonDoepp, Peter A."
POLS,3230,Ethics and Public Policy,14795,A,"Zakaras, Alex M."
POLS,3280,Global Justice,14796,A,"Ly, Minh "
POLS,3300,Law and Disorder,14815,A,"Ewald, Alec "
POLS,3400,The Politics of Fairness,14814,A,"Raymond, Leigh S"
POLS,3430,Public Opinion and Voting,13649,A,"Guber, Deborah Lynn"
POLS,3615,Religion  War  and Peace,14813,A,"Henne, Peter S"
POLS,3700,Energy Policy,14797,A,"Bradley, Jonathan David"
POLS,3700,The Struggle for Democracy,14798,C,"VonDoepp, Peter A."
POLS,3994,Teaching Assistantship,13525,A,"VonDoepp, Peter A."
POLS,3995,Undergraduate Research,10298,A,"VonDoepp, Peter A."
POLS,4800,Senior Honors Seminar,10698,A,"Beer, Caroline Charlotte"
POLS,4996,Honors,10245,A,"VonDoepp, Peter A."
PRNU,1099,Compassionate Care for Nurses,13978,A,"Nagle, Rebecca A"
PRNU,1099,Compassionate Care for Nurses,13978,A,"Nagle, Rebecca A"
PRNU,1099,Compassionate Care for Nurses,13978,A,"Nagle, Rebecca A"
PRNU,1099,Compassionate Care for Nurses,13978,A,"Nagle, Rebecca A"
PRNU,1099,Compassionate Care for Nurses,13978,A,"Nagle, Rebecca A"
PRNU,1990,The Intersection of Mind,15236,TR1,"Nagle, Rebecca A"
PRNU,2111,Research in Nursing,10145,A,"Lewis, Laura "
PRNU,2113,Health Assessment,10146,A,"Weise, Daniel Johannes"
PRNU,2113,Health Assessment,10155,A01,"Rumley, Kelsey J."
PRNU,2113,Health Assessment,10156,A02,"Rumley, Kelsey J."
PRNU,2113,Health Assessment,10157,A03,"Weise, Daniel Johannes"
PRNU,2113,Health Assessment,10158,A04,"Wintersteen, Abigail Dianne"
PRNU,2114,Intro to Clinical Practice,10160,A,"Prendergast, Kerry Smith"
PRNU,2994,Teaching Assistantship,16035,A,"Burnham, Tara J.L."
PRNU,2994,Teaching Assistantship,16057,B,"Sarnevitz, Janelle Fay"
PRNU,2994,Teaching Assistantship,16091,C,"Lewis, Laura "
PRNU,2994,Teaching Assistantship,16097,D,"Martin, Lili Evelyn"
PRNU,3131,Health Alterations,15850,A,"Martin, Lili Evelyn"
PRNU,3134,Adult Health Nursing 1,15853,A,"Monforte, Kathleen T"
PRNU,3134,Adult Health Nursing 1,15854,A01,"Robinson, Alyssa A"
PRNU,3134,Adult Health Nursing 1,15855,A02,"Wintersteen, Abigail Dianne"
PRNU,3134,Adult Health Nursing 1,15856,A03,"Marshall, Abigail Violet"
PRNU,3134,Adult Health Nursing 1,15857,A04,"Daigle, Kristene Marie"
PRNU,3134,Adult Health Nursing 1,15858,A05,"Bliss, Courtney A"
PRNU,3134,Adult Health Nursing 1,15859,A06,"Nunan, Eva "
PRNU,3134,Adult Health Nursing 1,15860,A07,"Conroy, Christina I"
PRNU,3134,Adult Health Nursing 1,15861,A08,"Foster, Julie "
PRNU,3134,Adult Health Nursing 1,15862,A09,"Robinson, Alyssa A"
PRNU,3134,Adult Health Nursing 1,15863,A10,"Staff, . "
PRNU,3134,Adult Health Nursing 1,15864,A11,"Marshall, Abigail Violet"
PRNU,3134,Adult Health Nursing 1,15865,A12,"Daigle, Kristene Marie"
PRNU,3134,Adult Health Nursing 1,15866,A13,"Bliss, Courtney A"
PRNU,3134,Adult Health Nursing 1,15867,A14,"Nunan, Eva "
PRNU,3134,Adult Health Nursing 1,15868,A15,"Conroy, Christina I"
PRNU,3231,Chronic & Palliative Care Nurs,12138,A,"Glassman, Emily "
PRNU,3232,Child & Adolescent Nursing,12813,A,"Goodwin, Kathleen Morwood"
PRNU,3232,Child & Adolescent Nursing,12814,A01,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,12814,A01,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,13312,A02,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,13312,A02,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,12827,A03,"Bouzon, Inez R"
PRNU,3232,Child & Adolescent Nursing,12828,A04,"Ponzio, Noah "
PRNU,3232,Child & Adolescent Nursing,12821,A05,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,12821,A05,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,12822,A06,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,12822,A06,"Blais, Juliana Catherine"
PRNU,3232,Child & Adolescent Nursing,13315,A07,"Bouzon, Inez R"
PRNU,3232,Child & Adolescent Nursing,14361,A08,"Goodwin, Kathleen Morwood"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,10166,A,"Frimpong, Cynthia Sakyi"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,10449,A01,"Stewart, Patricia Ann Featherstonhaugh"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,10167,A02,"Louis, Islane "
PRNU,3235,Psych/MH Nurs: Thry & Ptm,13316,A03,"Shasteen, Julie Ann"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,12139,A04,"Prendergast, Kerry Smith"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,13317,A05,"Stewart, Patricia Ann Featherstonhaugh"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,13318,A06,"Louis, Islane "
PRNU,3235,Psych/MH Nurs: Thry & Ptm,13319,A07,"Shasteen, Julie Ann"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,13319,A07,"Shasteen, Julie Ann"
PRNU,3235,Psych/MH Nurs: Thry & Ptm,14017,A08,"Prendergast, Kerry Smith"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,10168,A,"Brown, Brandon B"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,10450,A01,"Celestin, Miller "
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,10465,A02,"Burnham, Tara J.L."
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13328,A03,"Sarnevitz, Janelle Fay"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13329,A04,"Glassman, Emily "
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13330,A05,"Monforte, Kathleen T"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13331,A06,"Merritt, Meredith D"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13332,A07,"Celestin, Miller "
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13333,A08,"Burnham, Tara J.L."
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13334,A09,"Goodwin, Kathleen Morwood"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13335,A10,"Glassman, Emily "
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13336,A11,"Merritt, Meredith D"
PRNU,3240,Iss & Ldrs Prf Nurs Thr & Ptm,13337,A12,"Martin, Lili Evelyn"
PRNU,3243,Transition to Prof Practice,10823,A,"McManus, Loretta "
PRNU,3246,Practicum Pub Health Nursing,12335,A01,"Narkewicz, Sarah G"
PRNU,3246,Practicum Pub Health Nursing,12350,B01,"Prendergast, Kerry Smith"
PRNU,3246,Practicum Pub Health Nursing,12351,C01,"Molleur, Tyler Alan"
PRNU,3246,Practicum Pub Health Nursing,12352,D01,"Merritt, Meredith D"
PRNU,3246,Practicum Pub Health Nursing,12353,E01,"Hennessey, Emma Katherine"
PRNU,3246,Practicum Pub Health Nursing,12355,F01,"Narkewicz, Sarah G"
PRNU,3246,Practicum Pub Health Nursing,13338,G01,"Prendergast, Kerry Smith"
PRNU,3246,Practicum Pub Health Nursing,13339,H01,"Molleur, Tyler Alan"
PRNU,3246,Practicum Pub Health Nursing,13340,I01,"Merritt, Meredith D"
PRNU,3246,Practicum Pub Health Nursing,13356,J01,"Brennan, Julia "
PRNU,3246,Practicum Pub Health Nursing,15957,K01,"Brennan, Julia "
PRNU,3248,Applied Patho-pharmacology,12415,A,"Abajian, Michael John"
PRNU,3249,Nsg Care of Crit Ill Adults,13353,A,"Burnham, Tara J.L."
PRNU,3995,Undergraduate Research,13023,A,"Lewis, Laura "
PRT,1500,Tourism Planning,10649,A,"Stokowski, Patricia "
PRT,1990,Parks and Protected Areas,14854,A,"Stokowski, Patricia "
PRT,2560,Ski Area Management Immersion,14820,WC1,"Kaufman, David A."
PRT,2570,Ski Area Management,14821,A,"Kaufman, David A."
PRT,2993,Independent Study,11847,A,"Stokowski, Patricia "
PRT,3580,Entrepreneurship Rec&Tourism,10650,A,"Kaufman, David A."
PRT,3991,Internship,15533,A,"Stokowski, Patricia "
PRT,3994,Teaching Assistantship,16013,A,"Kaufman, David A."
PRT,3996,Parks  Rec and Tourism Honors,10651,A,"Stokowski, Patricia "
PSS,1210,Intro to Agroecology,12537,A,"Izzo, Victor M"
PSS,1360,Illustrating Botanicals,14018,A,"Zahn, Natalya Bozena"
PSS,1360,Illustrating Botanicals,14325,B,"Zahn, Natalya Bozena"
PSS,1370,Living Landscapes,15384,A,"White, Annie Seeger"
PSS,1990,Coffee Ecologies & Livelihoods,15383,A,"Mendez, V. Ernesto "
PSS,1990,Home Hops Growing,15387,OL1,"Perry, Leonard P."
PSS,1990,Home Vegetable Growing,15750,OL2,"White, Annie Seeger"
PSS,1990,Pollinators & Perennials,15385,WQ1,"White, Annie Seeger"
PSS,1990,Home Hops Growing,15386,WQ2,"Perry, Leonard P."
PSS,1990,Pest Management for Gardeners,15450,WQ3,"Izzo, Victor M"
PSS,1990,Pollinators & Perennials,15884,WQ4,"White, Annie Seeger"
PSS,2210,Indoor Plants,15388,OL1,"Perry, Leonard P."
PSS,2240,Sust Veg Crops Production,13080,A,"Stievater, Rachel M."
PSS,2270,Greenhouse Operations & Mgmt,15389,A,"Allen, Derek S."
PSS,2270,Greenhouse Operations & Mgmt,15389,A,"Allen, Derek S."
PSS,2380,Commercial Plant Propagation,10097,A,"Starrett, Mark C."
PSS,2380,Commercial Plant Propagation,10102,A01,"Starrett, Mark C."
PSS,2380,Commercial Plant Propagation,10104,A02,"Starrett, Mark C."
PSS,2560,Permaculture,12621,OL1,"White, Annie Seeger"
PSS,2620,Soil Fertility & Conservation,10828,A,"Gorres, Josef "
PSS,2810,Prof Dev:Eco Ag/Sust Lndsc Hrt,10471,A,"Gorres, Josef "
PSS,2991,Internship,12222,A,"Chen, Yolanda "
PSS,2991,Internship,12221,B,"Starrett, Mark C."
PSS,2991,Intn:Catamount Educational Frm,12725,C,"Bradshaw, Terence Lee"
PSS,2993,IS:Extension&Plant Diagnostics,14575,A,"Hazelrigg, Ann Lynne"
PSS,2993,IS:Farm Machinery,15758,B,"Bradshaw, Terence Lee"
PSS,2993,IS:Permaculture & Food Forest,16134,C,"White, Annie Seeger"
PSS,2993,IS:Sustain. Crops & Livestock,16135,D,"Bradshaw, Terence Lee"
PSS,2993,IS:Comp Food Sys: Farm inVT&CR,16136,E,"Bradshaw, Terence Lee"
PSS,2994,Teaching Assistantship,12151,B,"Starrett, Mark C."
PSS,2994,Teach Asst:Agroecology,12947,C,"Izzo, Victor M"
PSS,2995,Undergraduate Research,12187,A,"Chen, Yolanda "
PSS,2995,UGR: Soil Research Experience,12246,B,"Gorres, Josef "
PSS,2995,Undergraduate Research,12426,C,"Starrett, Mark C."
PSS,2995,Undergraduate Research,12726,D,"Bradshaw, Terence Lee"
PSS,2995,Undergraduate Research,12942,F,"Bishop-Von Wettberg, Eric J"
PSS,2995,Undergraduate Research,13006,H,"Alger, Samantha A."
PSS,2995,Undergraduate Research,13611,I,"Izzo, Victor M"
PSS,3080,Diversified Farm Planning,10648,A,"Lennart, Nicole "
PSS,3180,Agricultural Policy and Ethics,13082,A,"Bradshaw, Terence Lee"
PSS,3320,Biological Control,15390,A,"Chen, Yolanda "
PSS,3380,SL:Ecological Landscape Design,10699,A,"Hurley, Stephanie "
PSS,3380,SL:Ecological Landscape Design,10699,A,"Hurley, Stephanie "
PSS,3380,SL:Ecological Landscape Design,10699,A,"Hurley, Stephanie "
PSS,3690,Soil/Water Pollution/Bioremed,15391,A,"Nielsen, Daniel John"
PSS,3990,Landscape Plan: Global Design,15404,A,"Acosta Moreno, Fortino "
PSS,3994,Teaching Assistantship,14585,A,"Hurley, Stephanie "
PSS,3995,Undergraduate Research,12439,A,"Starrett, Mark C."
PSS,3995,Undergraduate Research,13362,B,"Gorres, Josef "
PSS,3995,Undergraduate Research,12760,C,"Izzo, Victor M"
PSS,3995,UGR: Adv.Crop Genetic Research,12945,E,"Bishop-Von Wettberg, Eric J"
PSS,5990,Microbiomes: Data to Insight,15403,OL1,"Bishop-Von Wettberg, Eric J"
PSS,6120,Ecological Foundations of Agro,12920,OL1,"Horner, Catherine Edith"
PSS,6150,Agroecology Grad Capstone,12761,OL1,"Mendez, V. Ernesto "
PSS,6391,Master's Thesis Research,10164,A,"Neher, Deborah A"
PSS,6391,Master's Thesis Research,12113,C,"Bradshaw, Terence Lee"
PSS,6391,Master's Thesis Research,11236,D,"Chen, Yolanda "
PSS,6391,Master's Thesis Research,11237,E,"Darby, Heather M"
PSS,6391,Master's Thesis Research,11238,F,"Gorres, Josef "
PSS,6391,Master's Thesis Research,11239,G,"Hurley, Stephanie "
PSS,6391,Master's Thesis Research,11240,H,"Mendez, V. Ernesto "
PSS,6391,Master's Thesis Research,12112,I,"Merrill, Scott Curtis"
PSS,6391,Master's Thesis Research,11241,J,"Parker, Bruce Lawrence"
PSS,6391,Master's Thesis Research,12290,L,"Bishop-Von Wettberg, Eric J"
PSS,6391,Master's Thesis Research,12707,M,"Faulkner, Joshua "
PSS,6940,Seminar Series,10472,A,"Chen, Yolanda "
PSS,7491,Doctoral Dissertation Research,10165,A,"Neher, Deborah A"
PSS,7491,Doctoral Dissertation Research,11244,C,"Chen, Yolanda "
PSS,7491,Doctoral Dissertation Research,11245,D,"Darby, Heather M"
PSS,7491,Doctoral Dissertation Research,11246,E,"Gorres, Josef "
PSS,7491,Doctoral Dissertation Research,11247,F,"Hurley, Stephanie "
PSS,7491,Doctoral Dissertation Research,11248,G,"Mendez, V. Ernesto "
PSS,7491,Doctoral Dissertation Research,11249,H,"Parker, Bruce Lawrence"
PSS,7491,Doctoral Dissertation Research,12291,K,"Bishop-Von Wettberg, Eric J"
PSS,7491,Doctoral Dissertation Research,12708,M,"Faulkner, Joshua "
PSS,7491,Doctoral Dissertation Research,12728,N,"Skinner, Margaret "
PSYS,1400,Intro to Psychological Science,11686,A,"Rudiger, Lawrence Paul"
PSYS,1400,Intro to Psychological Science,11687,B,"Breslend, Nicole Lin"
PSYS,1990,First-Yr Psych Science Seminar,14702,A,"Fournier, Danielle "
PSYS,2002,Psych Research Methods,11688,A,"Cepeda-Benito, Antonio "
PSYS,2002,Psych Research Methods,14703,B,"Cepeda-Benito, Antonio "
PSYS,2002,Psych Research Methods,16020,C,"Fournier, Danielle "
PSYS,2010,Statistics for Psych Sci,11689,A,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11690,A01,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11691,A02,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11692,A03,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11693,A04,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11694,A05,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11695,A06,"Burt, Keith B"
PSYS,2010,Statistics for Psych Sci,11696,A07,"Burt, Keith B"
